data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,municipio_geocodigo,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,Rt,municipio_nome,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf
2025-10-05,202541,267.0,267,267.0,267,3304557,0.16787927,4.029672,0,1,330455720254120508,2026-02-24,0.9216709,Rio de Janeiro,6625849.0,19.3661571428571,87.6469142857143,0,0,1,74.3098428571429,57.5945857142857,22.4625285714286,26.4154285714286,70,,,,
2025-10-12,202542,304.0,304,304.0,304,3304557,0.8003878,4.5880914,0,1,330455720254220508,2026-02-24,1.0720004,Rio de Janeiro,6625849.0,20.3655285714286,93.6812428571429,0,0,1,76.1428428571429,53.5844285714286,24.0036142857143,29.1788,74,,,,
2025-10-19,202543,269.0,269,269.0,269,3304557,0.2940603,4.059857,0,1,330455720254320508,2026-02-24,0.95492125,Rio de Janeiro,6625849.0,16.2350142857143,87.8822714285714,0,0,1,71.8710142857143,52.0866285714286,19.3265285714286,23.2061428571429,68,,,,
2025-10-26,202544,214.0,214,214.0,214,3304557,0.0015539068,3.2297747,0,1,330455720254420508,2026-02-24,0.76555413,Rio de Janeiro,6625849.0,19.7352,93.2082,0,0,1,78.9936428571429,56.4388857142857,22.9852142857143,28.0480428571429,58,,,,
2025-11-02,202545,241.0,241,241.0,241,3304557,0.18100864,3.6372697,0,1,330455720254520508,2026-02-24,0.9219173,Rio de Janeiro,6625849.0,20.4190142857143,92.1942571428571,0,0,1,80.6039571428571,63.9776428571429,23.4538285714286,27.7817714285714,55,,,,
2025-11-09,202546,259.0,259,259.0,259,3304557,0.7976301,3.908933,0,1,330455720254620508,2026-02-24,1.0773786,Rio de Janeiro,6625849.0,18.4198714285714,88.8882,0,0,1,72.3331,54.5912857142857,21.6532571428571,25.7090857142857,55,,,,
2025-11-16,202547,219.0,219,219.0,219,3304557,0.18279265,3.3052368,0,1,330455720254720508,2026-02-24,0.9189006,Rio de Janeiro,6625849.0,20.6914428571429,90.8408857142857,0,0,1,73.6269857142857,52.1955428571429,24.1885285714286,28.9535571428571,52,,,,
2025-11-23,202548,213.0,213,213.0,213,3304557,0.11109179,3.2146823,0,1,330455720254820508,2026-02-24,0.8915119,Rio de Janeiro,6625849.0,20.1659714285714,93.1072285714286,0,0,1,77.8425285714286,60.0650571428571,22.8031857142857,26.4169857142857,43,,,,
2025-11-30,202549,253.0,253,253.0,253,3304557,0.8606758,3.8183787,0,1,330455720254920508,2026-02-24,1.1036712,Rio de Janeiro,6625849.0,21.0305571428571,91.7105714285714,1,0,1,74.6620142857143,53.8749714285714,24.4737285714286,29.1801,60,,,,
2025-12-07,202550,240.0,240,240.0,240,3304557,0.7229572,3.6221774,0,1,330455720255020508,2026-02-24,1.0562288,Rio de Janeiro,6625849.0,23.5657142857143,85.6889571428571,1,0,1,68.5289142857143,49.8113857142857,27.1060142857143,31.9996428571429,57,,,,
2025-12-14,202551,185.0,185,188.0,185,3304557,0.008713076,2.792095,0,2,330455720255120508,2026-02-24,0.7921626,Rio de Janeiro,6625849.0,22.4274571428571,91.3831142857143,1,0,1,79.4736142857143,65.2526714285714,24.9052,28.3467,41,,,,
2025-12-21,202552,136.0,135,139.0,135,3304557,2.643384e-06,2.0525672,0,2,330455720255220508,2026-02-24,0.61377996,Rio de Janeiro,6625849.0,23.2092857142857,87.4793428571429,1,0,0,65.5281714285714,42.3069142857143,28.0113714285714,33.2820571428571,36,,,,
2025-12-28,202553,208.0,206,212.0,206,3304557,0.8078702,3.1392202,0,2,330455720255320508,2026-02-24,1.0910112,Rio de Janeiro,6625849.0,25.3883857142857,84.8009285714286,1,0,1,69.0415428571429,51.6404428571429,28.5879,32.8440714285714,70,,,,
2026-01-04,202601,290.0,286,295.0,286,3304557,0.9999999,4.3767977,0,2,330455720260120508,2026-02-24,1.619063,Rio de Janeiro,6625849.0,22.3338857142857,88.5561428571429,1,1,1,73.4192428571429,54.3977,25.5645857142857,29.3612142857143,70,,,,
2026-01-11,202602,269.0,265,276.0,264,3304557,0.9956081,4.059857,0,3,330455720260220508,2026-02-24,1.2708507,Rio de Janeiro,6625849.0,24.0536857142857,82.4535,1,1,1,61.1622,37.6255857142857,28.7391142857143,34.0004428571429,84,,,,
2026-01-18,202603,295.0,289,304.0,286,3304557,0.95517194,4.4522595,0,3,330455720260320508,2026-02-24,1.155794,Rio de Janeiro,6625849.0,21.9115571428571,89.8223285714286,1,1,1,79.0541571428571,66.9020142857143,23.6510285714286,25.8136714285714,96,,,,
2026-01-25,202604,308.0,300,320.0,294,3304557,0.8975654,4.648461,0,3,330455720260420508,2026-02-24,1.110488,Rio de Janeiro,6625849.0,22.4275857142857,93.8569428571429,1,0,1,82.2256571428571,65.8530285714286,25.3413142857143,29.0627857142857,106,,,,
2026-02-01,202605,361.0,349,380.0,338,3304557,0.99593806,5.4483585,0,2,330455720260520508,2026-02-24,1.2304294,Rio de Janeiro,6625849.0,23.8478857142857,95.4507428571429,1,1,1,84.5541428571429,67.4946,26.3505714285714,30.0254571428571,140,,,,
2026-02-08,202606,250.0,220,304.0,197,3304557,0.0049751047,3.7731013,0,2,330455720260620508,2026-02-24,0.8040095,Rio de Janeiro,6625849.0,22.9689,92.6654428571429,1,0,1,81.3864142857143,64.5011571428571,25.7505857142857,29.0807571428571,122,,,,
2026-02-15,202607,269.0,161,529.0,92,3304557,0.041392896,4.059857,0,2,330455720260720508,2026-02-24,0.8657311,Rio de Janeiro,6625849.0,23.40715,94.213025,1,0,1,76.7005,56.191625,27.263525,31.56985,92,,,,
